Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
201,"0.533390998840332,0.26754218339920044","0.5438318252563477,0.2572019696235657","0.5513795614242554,0.25724202394485474","0.5586614608764648,0.2575456500053406","0.5211430191993713,0.2573409676551819","0.5129683613777161,0.2574983239173889","0.5047591924667358,0.25805771350860596","0.5660558342933655,0.26456189155578613","0.4944359362125397,0.2653957009315491","0.550443172454834,0.28059810400009155","0.5179306268692017,0.2808493971824646","0.6278138160705566,0.3416648507118225","0.43220794200897217,0.3436342477798462","0.6459529995918274,0.43309563398361206","0.4098932445049286,0.43960779905319214","0.6659875512123108,0.5132333040237427","0.38355496525764465,0.5234383344650269","0.6730715036392212,0.5396214723587036","0.37294629216194153,0.5514546632766724","0.6635639071464539,0.5388354659080505","0.3879433572292328,0.550249457359314","0.6568994522094727,0.5322516560554504","0.39579862356185913,0.542984127998352","0.6062637567520142,0.5142894387245178","0.4906751811504364,0.5159868001937866","0.6125659346580505,0.6473602056503296","0.5047403573989868,0.643296480178833","0.5992974042892456,0.7534722089767456","0.50662761926651,0.7449446320533752","0.5865457653999329,0.7623815536499023","0.5184826850891113,0.7551444172859192","0.6279661655426025,0.8051213026046753","0.46848639845848083,0.7876639366149902"
202,"0.5314909219741821,0.2677668631076813","0.5424178838729858,0.25751182436943054","0.5498010516166687,0.25759413838386536","0.5567546486854553,0.25789424777030945","0.5201005935668945,0.2577999234199524","0.5117768049240112,0.25819388031959534","0.5036160945892334,0.25884971022605896","0.5641092658042908,0.2647121250629425","0.4930867850780487,0.26591306924819946","0.5481824278831482,0.28076261281967163","0.5162599682807922,0.28108227252960205","0.6257386803627014,0.3415599465370178","0.4315321147441864,0.34362441301345825","0.6429277062416077,0.43199843168258667","0.4029604494571686,0.43794918060302734","0.6659660935401917,0.5112466812133789","0.36983707547187805,0.523150622844696","0.6724690198898315,0.5381218194961548","0.36101067066192627,0.5509504079818726","0.6631730794906616,0.5373243093490601","0.3715827465057373,0.5492092967033386","0.6570395827293396,0.5305538177490234","0.37825390696525574,0.5419489145278931","0.6053992509841919,0.5133472084999084","0.48956090211868286,0.5152203440666199","0.6123558878898621,0.6463563442230225","0.5047732591629028,0.6427184343338013","0.5982754826545715,0.7501319050788879","0.5079748630523682,0.7451035976409912","0.5861940383911133,0.7589422464370728","0.5193871855735779,0.7553082704544067","0.6272413730621338,0.8009040951728821","0.4686656594276428,0.7875462770462036"
203,"0.5308576226234436,0.26777857542037964","0.541412353515625,0.2575755715370178","0.5485986471176147,0.25769519805908203","0.5553332567214966,0.2579582631587982","0.5194130539894104,0.25796183943748474","0.5111441016197205,0.25848594307899475","0.5030397772789001,0.2592552900314331","0.5624008774757385,0.2647417187690735","0.49196043610572815,0.2663002610206604","0.5472789406776428,0.2807486951351166","0.5157493352890015,0.28109854459762573","0.6249616742134094,0.3415600657463074","0.43046432733535767,0.3436080813407898","0.6424800753593445,0.43184390664100647","0.3986888527870178,0.4365794062614441","0.6661738753318787,0.5109831094741821","0.3615848422050476,0.5209100246429443","0.6724938154220581,0.5377520322799683","0.35103461146354675,0.5490940809249878","0.6628970503807068,0.5367842316627502","0.36123397946357727,0.5488784313201904","0.6570761203765869,0.530212938785553","0.3687259554862976,0.5416763424873352","0.6053256392478943,0.5134093165397644","0.48863211274147034,0.5151987671852112","0.6112717390060425,0.6461042165756226","0.5042489767074585,0.6426226496696472","0.5964831113815308,0.7469415664672852","0.5084806680679321,0.7450492978096008","0.5851726531982422,0.7554482817649841","0.5199441909790039,0.7552730441093445","0.6251744627952576,0.7953318953514099","0.46967175602912903,0.7872699499130249"
204,"0.5295358300209045,0.26776641607284546","0.5402490496635437,0.25755488872528076","0.5477069020271301,0.2576759457588196","0.5543233156204224,0.2579475939273834","0.5183296203613281,0.2579267919063568","0.5102516412734985,0.2584458887577057","0.501926600933075,0.2592378854751587","0.5616605281829834,0.26472797989845276","0.49082615971565247,0.26632702350616455","0.5455036759376526,0.2806870639324188","0.5147164463996887,0.28109121322631836","0.6237322688102722,0.34155359864234924","0.4295024573802948,0.3433060944080353","0.64156174659729,0.43174824118614197","0.3966709077358246,0.43477877974510193","0.6667920351028442,0.5108252763748169","0.3558434247970581,0.5166946053504944","0.673064649105072,0.5374706983566284","0.3452996015548706,0.5452517867088318","0.6634829044342041,0.5365625023841858","0.35421669483184814,0.5457618832588196","0.6578490138053894,0.5300431847572327","0.36102592945098877,0.5382227897644043","0.6036624908447266,0.513201117515564","0.48725229501724243,0.5148908495903015","0.6092145442962646,0.6445603966712952","0.503929078578949,0.6420682668685913","0.5940174460411072,0.7439279556274414","0.5087288022041321,0.7450414299964905","0.5837512016296387,0.7521644234657288","0.5202577114105225,0.7552570104598999","0.6225084662437439,0.792382001876831","0.46952638030052185,0.7872604131698608"
205,"0.5295960903167725,0.2677401900291443","0.5403461456298828,0.2575322091579437","0.5479824542999268,0.25765326619148254","0.554137110710144,0.2579268217086792","0.5183462500572205,0.25790756940841675","0.5103108882904053,0.25842612981796265","0.5020055174827576,0.25922560691833496","0.5615733861923218,0.26471811532974243","0.490477979183197,0.266370952129364","0.5452964305877686,0.28067657351493835","0.5147522687911987,0.28110286593437195","0.623927116394043,0.34155794978141785","0.4291902184486389,0.3431428074836731","0.6416211128234863,0.4313519597053528","0.3963433504104614,0.4335091710090637","0.6666184067726135,0.5105607509613037","0.3530115783214569,0.5105219483375549","0.6724733710289001,0.5369346141815186","0.3426389992237091,0.539162278175354","0.6629983186721802,0.5361036062240601","0.3499124348163605,0.5401825904846191","0.6578076481819153,0.5295881032943726","0.35620230436325073,0.5317311882972717","0.6031795144081116,0.5123851299285889","0.48734164237976074,0.5136097073554993","0.60564124584198,0.6420209407806396","0.5039874315261841,0.640318751335144","0.5904848575592041,0.7436633706092834","0.5088099241256714,0.7450704574584961","0.5814064741134644,0.7521824836730957","0.5202358365058899,0.7552374005317688","0.6186243295669556,0.7903088927268982","0.4699561595916748,0.7870057821273804"
206,"0.529519259929657,0.26772475242614746","0.5405706167221069,0.25752341747283936","0.5482912659645081,0.25763919949531555","0.5540721416473389,0.2579227089881897","0.5182662010192871,0.25790995359420776","0.5101727843284607,0.25842899084091187","0.5019102096557617,0.2592242658138275","0.5620495080947876,0.2648257613182068","0.49017661809921265,0.2664448022842407","0.5451116561889648,0.2807151973247528","0.5145580172538757,0.28117385506629944","0.6243099570274353,0.3415537178516388","0.4290727376937866,0.34309783577919006","0.6423400640487671,0.430288702249527","0.3957640826702118,0.43318286538124084","0.6657864451408386,0.5106991529464722","0.3517698049545288,0.5087331533432007","0.6712433099746704,0.5368486642837524","0.3418985903263092,0.5368133187294006","0.6620399951934814,0.5360140800476074","0.34871041774749756,0.5377890467643738","0.657161295413971,0.5294720530509949","0.3546345829963684,0.529317319393158","0.6028150916099548,0.5118255615234375","0.48751527070999146,0.5125858783721924","0.6017611622810364,0.6414378881454468","0.5039002299308777,0.6395871043205261","0.5872854590415955,0.7435600161552429","0.5092710256576538,0.7450847625732422","0.5794501900672913,0.7523096203804016","0.5202637314796448,0.755221426486969","0.6164695620536804,0.7892975211143494","0.46998482942581177,0.7868351936340332"
207,"0.5293550491333008,0.26771360635757446","0.5407422184944153,0.25751057267189026","0.5485212802886963,0.2576306462287903","0.5540413856506348,0.25791099667549133","0.5180685520172119,0.2579011023044586","0.5098960995674133,0.2584230899810791","0.5017552971839905,0.2592124938964844","0.5628316402435303,0.26489660143852234","0.49005016684532166,0.2665099501609802","0.5450795292854309,0.28073984384536743","0.5143598318099976,0.2812255024909973","0.6247044801712036,0.34123221039772034","0.4294711947441101,0.34300023317337036","0.642691969871521,0.429286390542984","0.39658600091934204,0.4324254095554352","0.6640666723251343,0.5108708143234253","0.35184359550476074,0.5066340565681458","0.6697331070899963,0.5368914604187012","0.34173622727394104,0.5348963737487793","0.6603515148162842,0.5360779762268066","0.3476537764072418,0.5359452962875366","0.6554227471351624,0.5294992327690125","0.35357150435447693,0.5272731781005859","0.602897584438324,0.5109778642654419","0.4879325330257416,0.5111616849899292","0.5980563163757324,0.6404868364334106","0.503685712814331,0.6383283138275146","0.5845528244972229,0.744476854801178","0.5094383955001831,0.7450879812240601","0.5772707462310791,0.7534071207046509","0.5202058553695679,0.7552466988563538","0.6141557693481445,0.7892109155654907","0.47154736518859863,0.7861686944961548"
208,"0.5297673344612122,0.267713338136673","0.5411973595619202,0.2575244605541229","0.5488898158073425,0.2576391100883484","0.5542513728141785,0.25793999433517456","0.5184353590011597,0.25794434547424316","0.5102837681770325,0.2584817707538605","0.5022551417350769,0.25925880670547485","0.5633825063705444,0.2650515139102936","0.49037864804267883,0.2666950523853302","0.54542076587677,0.2808177173137665","0.5146731734275818,0.28135040402412415","0.6252008676528931,0.34077659249305725","0.4295789897441864,0.3430284261703491","0.6429023742675781,0.42849215865135193","0.3977230489253998,0.4322631359100342","0.6617960929870605,0.5109286308288574","0.35312965512275696,0.5061255097389221","0.6677125692367554,0.5367849469184875","0.3429650068283081,0.5340607762336731","0.6585232615470886,0.5360140204429626","0.34846705198287964,0.5348727703094482","0.6535337567329407,0.529471755027771","0.3546222746372223,0.5262813568115234","0.6026439666748047,0.5109648108482361","0.48824992775917053,0.5109623670578003","0.5957603454589844,0.6407335996627808","0.5034432411193848,0.6380677223205566","0.5819848775863647,0.7449780106544495","0.509531557559967,0.7450917959213257","0.5755838751792908,0.753855288028717","0.5201698541641235,0.7552398443222046","0.6135261654853821,0.7881810069084167","0.4715498685836792,0.7855677008628845"
209,"0.5302420258522034,0.26780855655670166","0.5415260791778564,0.2576320767402649","0.5493308901786804,0.2577691376209259","0.5548053979873657,0.25814101099967957","0.5188698768615723,0.25806188583374023","0.5106985569000244,0.2585996389389038","0.5026189088821411,0.2593601644039154","0.563729465007782,0.2653445601463318","0.4908156096935272,0.2668672204017639","0.5459232926368713,0.28098389506340027","0.5150906443595886,0.2815413177013397","0.6255456209182739,0.34081441164016724","0.42991194128990173,0.3430847227573395","0.6430338621139526,0.42859163880348206","0.39858606457710266,0.4318958818912506","0.6619514226913452,0.5114235877990723","0.3551655113697052,0.5059345364570618","0.6679759621620178,0.5369070768356323","0.3449200987815857,0.5338722467422485","0.6586418151855469,0.5361207127571106","0.3507881760597229,0.5346449613571167","0.6536429524421692,0.5295411348342896","0.3571029603481293,0.5261439085006714","0.6018072962760925,0.5110287666320801","0.4884294271469116,0.510961651802063","0.5951972007751465,0.6409868001937866","0.5031144618988037,0.6380122900009155","0.5810408592224121,0.7453309893608093","0.5095415711402893,0.7450892329216003","0.5745223164558411,0.7542861700057983","0.5196564793586731,0.755257248878479","0.6138664484024048,0.7882134318351746","0.4718024432659149,0.7849688529968262"
210,"0.530333399772644,0.26791912317276","0.5417067408561707,0.25767797231674194","0.5495990514755249,0.25783663988113403","0.5551493167877197,0.2582243084907532","0.5190120935440063,0.258174329996109","0.5108640789985657,0.2587506175041199","0.5026895999908447,0.25951868295669556","0.5642750859260559,0.2655585706233978","0.491069495677948,0.2671939432621002","0.5460684895515442,0.28118962049484253","0.5152139663696289,0.28180378675460815","0.6266147494316101,0.3411250710487366","0.4323994815349579,0.34357234835624695","0.6432639360427856,0.42872992157936096","0.3988555371761322,0.4319891929626465","0.6624013185501099,0.5126663446426392","0.35737329721450806,0.5063832998275757","0.668420135974884,0.5373688340187073","0.34788772463798523,0.5343409180641174","0.6588870286941528,0.5366199016571045","0.35408350825309753,0.5349003076553345","0.653946042060852,0.5300922393798828","0.36045414209365845,0.5263891220092773","0.6007654666900635,0.5114625692367554","0.4883037209510803,0.5110251903533936","0.5946717858314514,0.6411316990852356","0.5028411746025085,0.637970507144928","0.5798479914665222,0.7457067966461182","0.5095498561859131,0.7451902031898499","0.5731356143951416,0.7546702027320862","0.5189152359962463,0.7555056810379028","0.6139826774597168,0.788309633731842","0.47256481647491455,0.7847897410392761"
211,"0.5316166281700134,0.2679380774497986","0.5432149767875671,0.2576957941055298","0.5501792430877686,0.2578850984573364","0.5562968254089355,0.2582593560218811","0.5201186537742615,0.2582016885280609","0.5116435885429382,0.25879037380218506","0.5034221410751343,0.25954800844192505","0.5668872594833374,0.2656908929347992","0.49146735668182373,0.26728731393814087","0.5468950271606445,0.2813132107257843","0.5162323713302612,0.28193116188049316","0.6291108131408691,0.34150445461273193","0.43572866916656494,0.34357601404190063","0.6436550617218018,0.42893868684768677","0.40111786127090454,0.4320542812347412","0.6620275378227234,0.5141903162002563","0.3596055209636688,0.5065262913703918","0.668208658695221,0.5385703444480896","0.35072943568229675,0.5346764326095581","0.6585269570350647,0.5380412340164185","0.35754844546318054,0.535086989402771","0.6535231471061707,0.5314242839813232","0.36398017406463623,0.5266918540000916","0.6008380651473999,0.5120888352394104","0.48840442299842834,0.5110739469528198","0.5935539603233337,0.6411862969398499","0.5028522610664368,0.6378767490386963","0.5800540447235107,0.7457948923110962","0.5095634460449219,0.7451947927474976","0.5733706951141357,0.7548624277114868","0.518757700920105,0.755525529384613","0.6130576133728027,0.7879751920700073","0.47362858057022095,0.7843555212020874"
