Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
226,"0.5600653886795044,0.38444748520851135","0.5692517757415771,0.37484702467918396","0.5766315460205078,0.37478330731391907","0.5837864875793457,0.37469804286956787","0.5498022437095642,0.37563616037368774","0.5430284142494202,0.37599897384643555","0.5366367697715759,0.37670809030532837","0.5957187414169312,0.38096028566360474","0.5304478406906128,0.3835800290107727","0.576876699924469,0.3961001932621002","0.5492381453514099,0.3966265618801117","0.66103196144104,0.44834956526756287","0.4791339039802551,0.4459332823753357","0.7036579847335815,0.5098477602005005","0.4110255837440491,0.4935515820980072","0.721710205078125,0.5242812037467957","0.36189302802085876,0.49443691968917847","0.7355145215988159,0.5312398076057434","0.34051692485809326,0.49422866106033325","0.7251628637313843,0.5206311941146851","0.344325989484787,0.4888272285461426","0.7164832949638367,0.5175933837890625","0.3537064790725708,0.4892899990081787","0.6072542667388916,0.6049530506134033","0.5064507722854614,0.6035991907119751","0.6053529381752014,0.726342499256134","0.5163503885269165,0.7234303951263428","0.6004545092582703,0.8419781923294067","0.5307009816169739,0.8383584022521973","0.593154788017273,0.852250874042511","0.5405845046043396,0.8501267433166504","0.646575391292572,0.8833385705947876","0.48925888538360596,0.8784033060073853"
227,"0.5607805252075195,0.38544589281082153","0.5704034566879272,0.37542247772216797","0.5780631303787231,0.3752368986606598","0.585802435874939,0.37511372566223145","0.55079585313797,0.37655070424079895","0.544079065322876,0.377170592546463","0.5376675128936768,0.3781471848487854","0.5996153354644775,0.3813917636871338","0.5329071283340454,0.38523536920547485","0.578136682510376,0.396824449300766","0.5508363246917725,0.39775627851486206","0.6687542796134949,0.4483349919319153","0.4848629832267761,0.4458378255367279","0.7071849703788757,0.5074261426925659","0.40351447463035583,0.48526233434677124","0.7243696451187134,0.5236348509788513","0.3080298900604248,0.4813264012336731","0.737061619758606,0.5332648158073425","0.2801506817340851,0.4784056544303894","0.7319586277008057,0.527472198009491","0.28338623046875,0.47496461868286133","0.7229751348495483,0.5238375067710876","0.2943257987499237,0.47608453035354614","0.606559693813324,0.6049968004226685","0.505486011505127,0.6036174297332764","0.6021815538406372,0.7263659238815308","0.5145034193992615,0.7235239744186401","0.5988875031471252,0.8419893980026245","0.5302874445915222,0.8385149240493774","0.5905492305755615,0.8522506952285767","0.5404144525527954,0.850203812122345","0.646565318107605,0.8828280568122864","0.48860329389572144,0.8784197568893433"
228,"0.5616101026535034,0.3886747658252716","0.5719204545021057,0.3773348331451416","0.5794664621353149,0.3768947720527649","0.5875095725059509,0.37655818462371826","0.5519396066665649,0.37967920303344727","0.5452794432640076,0.38059180974960327","0.5391057133674622,0.3817352056503296","0.60249924659729,0.3823276162147522","0.5360596776008606,0.38763782382011414","0.5794744491577148,0.39917632937431335","0.5528118014335632,0.40078824758529663","0.6710978150367737,0.4483007490634918","0.4917415678501129,0.4458450376987457","0.7131859064102173,0.5089091062545776","0.39007410407066345,0.485098272562027","0.7145952582359314,0.4772142767906189","0.2708071172237396,0.4734033942222595","0.7135952711105347,0.4585535526275635","0.23305293917655945,0.46554699540138245","0.7143406271934509,0.45271509885787964","0.23139598965644836,0.46119531989097595","0.7103338241577148,0.4572265148162842","0.24464301764965057,0.46460527181625366","0.6053205728530884,0.6050137281417847","0.5054414868354797,0.6032225489616394","0.5943712592124939,0.7269529104232788","0.5138747692108154,0.7238153219223022","0.5970298051834106,0.8425885438919067","0.5302242636680603,0.8385134935379028","0.5880661010742188,0.8524531126022339","0.5404036045074463,0.8502310514450073","0.6453566551208496,0.8828253746032715","0.4886074364185333,0.8773865699768066"
229,"0.5647703409194946,0.393790066242218","0.5750371813774109,0.38184329867362976","0.5823655128479004,0.38080763816833496","0.59044349193573,0.3800834119319916","0.5546619296073914,0.384626567363739","0.5480596423149109,0.3854984641075134","0.5419312119483948,0.38665568828582764","0.6049877405166626,0.38464710116386414","0.5395507216453552,0.3920610547065735","0.5829988121986389,0.4038980007171631","0.5566945672035217,0.40656208992004395","0.6739686727523804,0.44907307624816895","0.49620968103408813,0.4476954936981201","0.719363808631897,0.5227378010749817","0.37259429693222046,0.48833078145980835","0.6803109645843506,0.4732222557067871","0.24354994297027588,0.4724666178226471","0.6677941083908081,0.449380099773407","0.20023535192012787,0.4654855728149414","0.6674550175666809,0.44325438141822815","0.19853495061397552,0.46050113439559937","0.6665309071540833,0.4496193528175354","0.21131660044193268,0.46324223279953003","0.6050295233726501,0.6050315499305725","0.5042851567268372,0.602945864200592","0.5860760807991028,0.7292150259017944","0.5114151239395142,0.7253251671791077","0.5942811965942383,0.8430991172790527","0.5300894975662231,0.8386073112487793","0.5849568247795105,0.8525688052177429","0.540374219417572,0.8502876162528992","0.6423738598823547,0.8828250169754028","0.48860248923301697,0.8773943185806274"
230,"0.5708357095718384,0.39834004640579224","0.5806531310081482,0.38621851801872253","0.587427020072937,0.3851740062236786","0.5948530435562134,0.3842931389808655","0.5604637861251831,0.38872677087783813","0.5535768866539001,0.389445424079895","0.5469083189964294,0.39054208993911743","0.6078268885612488,0.38761013746261597","0.5436107516288757,0.39508795738220215","0.5873919129371643,0.4076431691646576","0.5622604489326477,0.4104796051979065","0.6769329309463501,0.448824018239975","0.4967212378978729,0.4481883943080902","0.7205043435096741,0.5295259356498718","0.3678837716579437,0.4913756251335144","0.644894003868103,0.47012537717819214","0.22051484882831573,0.4789609909057617","0.6225512623786926,0.447895348072052","0.18326203525066376,0.47087693214416504","0.6219949722290039,0.4409633278846741","0.1829039305448532,0.4663528501987457","0.6263911128044128,0.4459279477596283","0.19496163725852966,0.46957769989967346","0.6046408414840698,0.6050349473953247","0.503451943397522,0.6022963523864746","0.580432116985321,0.729647159576416","0.5093255043029785,0.7253116965293884","0.592051088809967,0.8434361219406128","0.5288791060447693,0.8385575413703918","0.5819140672683716,0.8527159690856934","0.5391294956207275,0.8503091931343079","0.6392253041267395,0.8828226923942566","0.4871704876422882,0.8774225115776062"
231,"0.5770719647407532,0.4008069634437561","0.5876451134681702,0.3894910216331482","0.5944340825080872,0.3888830542564392","0.6017568111419678,0.38832083344459534","0.566687285900116,0.3915032148361206","0.559522807598114,0.3922881484031677","0.5519819259643555,0.3933088481426239","0.6128232479095459,0.39144712686538696","0.5469722151756287,0.39712345600128174","0.5935033559799194,0.4101901948451996","0.5674715042114258,0.41246429085731506","0.6820700764656067,0.4500804841518402","0.49728983640670776,0.45050373673439026","0.7191298604011536,0.5332201719284058","0.3663052022457123,0.49313926696777344","0.6138302683830261,0.4773131310939789","0.21916387975215912,0.49018803238868713","0.586520254611969,0.45837730169296265","0.18238960206508636,0.48612651228904724","0.5877758264541626,0.4511382579803467","0.17961116135120392,0.4807746410369873","0.5943743586540222,0.4553440511226654","0.19266599416732788,0.4835127294063568","0.6044737696647644,0.6050950288772583","0.5027965307235718,0.6019859313964844","0.5787240266799927,0.7300506234169006","0.5060065388679504,0.7253099679946899","0.590299665927887,0.8436037302017212","0.5277527570724487,0.8385282754898071","0.5792717933654785,0.8527169227600098","0.5383028388023376,0.8503271341323853","0.6367661356925964,0.8829011917114258","0.48634669184684753,0.877395749092102"
232,"0.5770624876022339,0.4010246694087982","0.5874900817871094,0.3904227018356323","0.5945615768432617,0.38989347219467163","0.6018214225769043,0.3894355595111847","0.5666880011558533,0.3929802179336548","0.5596069693565369,0.3940590023994446","0.5533318519592285,0.3952351212501526","0.6148739457130432,0.39294669032096863","0.5509553551673889,0.3991757035255432","0.5951387286186218,0.41108089685440063","0.5683396458625793,0.41351547837257385","0.6861741542816162,0.4525798261165619","0.5053874254226685,0.45419788360595703","0.7170822024345398,0.5338359475135803","0.3741866648197174,0.49652352929115295","0.5946320295333862,0.4905579090118408","0.22983023524284363,0.5039645433425903","0.5598565936088562,0.47755998373031616","0.18901848793029785,0.5021066069602966","0.5607482194900513,0.47105321288108826","0.1852235645055771,0.4999561905860901","0.5689108371734619,0.4746759831905365","0.19875085353851318,0.5017213821411133","0.6045671105384827,0.6055406332015991","0.5037654638290405,0.6016480922698975","0.578240692615509,0.7306139469146729","0.5025278925895691,0.7246838808059692","0.5901674032211304,0.8439156413078308","0.5259946584701538,0.8381394147872925","0.5783683061599731,0.8531867265701294","0.5378134846687317,0.850297749042511","0.6344214677810669,0.8839136958122253","0.4849643409252167,0.8773561716079712"
233,"0.576488733291626,0.40287113189697266","0.5867024064064026,0.392935186624527","0.5939467549324036,0.3923286497592926","0.6012915372848511,0.3919353187084198","0.566005527973175,0.3956758975982666","0.5594826936721802,0.3965737819671631","0.553807258605957,0.3974766433238983","0.6155297756195068,0.39537137746810913","0.552704393863678,0.40130987763404846","0.5953001976013184,0.4132845997810364","0.5680001378059387,0.4160768985748291","0.6892489790916443,0.4562152028083801","0.5057812333106995,0.4570721983909607","0.7189381718635559,0.5393140316009521","0.383443146944046,0.5066145658493042","0.5884597301483154,0.5059434175491333","0.23540250957012177,0.5319302082061768","0.5407041311264038,0.49233874678611755","0.19465652108192444,0.535007119178772","0.5398889183998108,0.47514262795448303","0.18854035437107086,0.5326347947120667","0.5506948828697205,0.47741517424583435","0.2030886709690094,0.5326806306838989","0.6060590744018555,0.6075340509414673","0.5052959322929382,0.602485716342926","0.5802250504493713,0.7314202189445496","0.5024355053901672,0.7248376607894897","0.5901881456375122,0.8441586494445801","0.5259530544281006,0.8379057049751282","0.578003466129303,0.853516697883606","0.5378122925758362,0.8500528335571289","0.6332207918167114,0.8847683072090149","0.4847801923751831,0.8772814869880676"
234,"0.5759093165397644,0.4056626856327057","0.5860703587532043,0.39595985412597656","0.5934823155403137,0.3955516517162323","0.6009423732757568,0.39535385370254517","0.565453052520752,0.3977186381816864","0.5592179894447327,0.3982461392879486","0.5534317493438721,0.3990078270435333","0.6159922480583191,0.39865103363990784","0.5527744889259338,0.4028749465942383","0.5944067239761353,0.41679754853248596","0.56717848777771,0.41869813203811646","0.6908564567565918,0.4595474600791931","0.504271388053894,0.45851659774780273","0.7307709455490112,0.5451029539108276","0.39635857939720154,0.5155258774757385","0.5854666233062744,0.5402212738990784","0.2545410990715027,0.5556058883666992","0.5344240665435791,0.5441175103187561","0.2112026810646057,0.5655903816223145","0.5264772772789001,0.5320491194725037","0.20862628519535065,0.5647706389427185","0.5349804162979126,0.5298314690589905","0.22622083127498627,0.5627666115760803","0.6128583550453186,0.6116606593132019","0.5088115930557251,0.606275200843811","0.5867682695388794,0.7324205040931702","0.5025333166122437,0.7263809442520142","0.5903080701828003,0.8441688418388367","0.525502622127533,0.8378181457519531","0.5783793926239014,0.8536103963851929","0.5378876328468323,0.8499279022216797","0.6333438158035278,0.8858010172843933","0.4822911024093628,0.8772861361503601"
235,"0.574463427066803,0.40922507643699646","0.5846125483512878,0.39850306510925293","0.5921884179115295,0.39806869626045227","0.5999099612236023,0.39772167801856995","0.5653278231620789,0.39997750520706177","0.5591217279434204,0.4004943370819092","0.5530163645744324,0.40135622024536133","0.6155763268470764,0.40041661262512207","0.5520185828208923,0.4051222801208496","0.5934493541717529,0.4199589788913727","0.5671185851097107,0.4224887490272522","0.6912019848823547,0.4611206650733948","0.5033655166625977,0.46171602606773376","0.7425123453140259,0.5429233312606812","0.4046204090118408,0.5256808400154114","0.605762243270874,0.5721132159233093","0.2607510983943939,0.5761143565177917","0.56612229347229,0.5911679267883301","0.22516053915023804,0.5975561738014221","0.5555509924888611,0.5821214914321899","0.22451835870742798,0.5984272956848145","0.564177393913269,0.57627934217453","0.23782768845558167,0.5921024084091187","0.6239315867424011,0.6126984357833862","0.5197700262069702,0.6074475049972534","0.6073148846626282,0.7329789400100708","0.5057669281959534,0.7274202108383179","0.592296302318573,0.8437445759773254","0.5260660648345947,0.8377975225448608","0.5816856622695923,0.8534829020500183","0.540606677532196,0.8499234914779663","0.6337897777557373,0.8859152793884277","0.4814050495624542,0.8772906064987183"
236,"0.5711443424224854,0.41165733337402344","0.581086277961731,0.40022721886634827","0.5886188745498657,0.39970022439956665","0.596457839012146,0.39920681715011597","0.5624327063560486,0.40164875984191895","0.5550650358200073,0.4023692011833191","0.548869252204895,0.40338611602783203","0.6124410033226013,0.4011871814727783","0.548113226890564,0.4069865345954895","0.5896986722946167,0.4218834936618805","0.5646837949752808,0.4246963560581207","0.6898838877677917,0.46199923753738403","0.5000647902488708,0.4626282751560211","0.7460635900497437,0.5430393815040588","0.4045320153236389,0.5321638584136963","0.6444337964057922,0.6045613288879395","0.2764044404029846,0.6035442352294922","0.6276885271072388,0.6340336203575134","0.23031194508075714,0.6258763074874878","0.5943024754524231,0.6268230676651001","0.242819681763649,0.6295269727706909","0.5944957137107849,0.6184534430503845","0.2615920305252075,0.6242751479148865","0.6354169845581055,0.6131340265274048","0.5265278816223145,0.6091355681419373","0.6331236958503723,0.7358934283256531","0.511272132396698,0.7309369444847107","0.596493124961853,0.8426960110664368","0.5278221368789673,0.8381423950195312","0.5834536552429199,0.8529624938964844","0.5420016646385193,0.8500159978866577","0.6363493800163269,0.8859087228775024","0.48113584518432617,0.8775633573532104"
