Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
21,"0.5657473206520081,0.40241870284080505","0.5750274062156677,0.3933033049106598","0.5799824595451355,0.3934009075164795","0.5865640640258789,0.3935721218585968","0.5565119981765747,0.39315277338027954","0.5494153499603271,0.39313289523124695","0.5422800779342651,0.3932788372039795","0.5969330668449402,0.39801740646362305","0.5312337875366211,0.397848904132843","0.5774835348129272,0.4126906394958496","0.5535299777984619,0.41240453720092773","0.6481046080589294,0.45086321234703064","0.4823299050331116,0.45579543709754944","0.679169237613678,0.5301216840744019","0.46581119298934937,0.5333347916603088","0.6776794195175171,0.6053407192230225","0.4557868242263794,0.6042961478233337","0.6774098873138428,0.6280289888381958","0.45652487874031067,0.6247614622116089","0.6645956039428711,0.625667929649353","0.46530088782310486,0.6242080926895142","0.6607625484466553,0.6198335886001587","0.46870750188827515,0.6181950569152832","0.6108354330062866,0.6049716472625732","0.515507161617279,0.6010907292366028","0.6064494848251343,0.7308871150016785","0.5385081171989441,0.7140322923660278","0.6132856011390686,0.847094714641571","0.5558090209960938,0.8131719827651978","0.6063966751098633,0.8620682954788208","0.5673652291297913,0.8254925012588501","0.635364294052124,0.8966273069381714","0.5282324552536011,0.8442932963371277"
22,"0.5696988105773926,0.4013863503932953","0.578167200088501,0.39204809069633484","0.5833590030670166,0.39217597246170044","0.5901224613189697,0.3924461007118225","0.5603200197219849,0.39192861318588257","0.5533405542373657,0.39195093512535095","0.5460590720176697,0.39212766289711","0.5998913645744324,0.39730700850486755","0.5340779423713684,0.39708274602890015","0.580376923084259,0.41164880990982056","0.5571222901344299,0.4114041328430176","0.6507216095924377,0.45082658529281616","0.483742892742157,0.45458418130874634","0.6827897429466248,0.5296805500984192","0.4662260413169861,0.5333985686302185","0.6837630271911621,0.6049355268478394","0.4554729163646698,0.6040087938308716","0.6814867854118347,0.6279768943786621","0.45663079619407654,0.6244313716888428","0.6677409410476685,0.6257897615432739","0.4653339087963104,0.6238199472427368","0.664329469203949,0.6197851300239563","0.4685925245285034,0.6178480386734009","0.6125919818878174,0.6055775880813599","0.5161824226379395,0.6016970872879028","0.6089134216308594,0.7319623231887817","0.5387652516365051,0.7141088843345642","0.6144939064979553,0.847497284412384","0.5556977987289429,0.8131937980651855","0.6074638366699219,0.8623068928718567","0.5673382878303528,0.8255451321601868","0.6366570591926575,0.8971081972122192","0.5271994471549988,0.8443061709403992"
23,"0.5726561546325684,0.3993375301361084","0.5803771018981934,0.38980427384376526","0.5857548713684082,0.3899195194244385","0.5926483273506165,0.3901669681072235","0.5628647804260254,0.3899625539779663","0.5560182929039001,0.39005571603775024","0.5488030910491943,0.39035773277282715","0.602664589881897,0.3958365023136139","0.5372982025146484,0.39595574140548706","0.5832226872444153,0.40990716218948364","0.5605857968330383,0.40983062982559204","0.6541883945465088,0.45083755254745483","0.485668808221817,0.45359715819358826","0.6861484050750732,0.5296088457107544","0.4673216938972473,0.5333799123764038","0.6900685429573059,0.6045032739639282","0.45482853055000305,0.6037978529930115","0.6866283416748047,0.6276171207427979","0.4561935067176819,0.6240374445915222","0.6722808480262756,0.6255097985267639","0.46478399634361267,0.6234433650970459","0.6690860986709595,0.6194807291030884","0.46788546442985535,0.6175355911254883","0.6139777898788452,0.6058161854743958","0.5168284177780151,0.6020388603210449","0.6106497645378113,0.7322003245353699","0.5385559797286987,0.7142448425292969","0.6157503724098206,0.8476881980895996","0.5553872585296631,0.8132057189941406","0.6082448363304138,0.8623583912849426","0.5671152472496033,0.8255971670150757","0.6372295618057251,0.8973888158798218","0.5261508226394653,0.8444410562515259"
24,"0.5757827162742615,0.39731207489967346","0.5831976532936096,0.3879188895225525","0.5890232920646667,0.38800114393234253","0.5958046913146973,0.38825130462646484","0.5656646490097046,0.38813120126724243","0.5589648485183716,0.3882322311401367","0.5518925786018372,0.3885139226913452","0.6061802506446838,0.39450567960739136","0.5411989092826843,0.3945631682872772","0.5867721438407898,0.4082130491733551","0.564196765422821,0.40826186537742615","0.6577234864234924,0.45084118843078613","0.49037614464759827,0.4530639052391052","0.6911532878875732,0.5293885469436646","0.46922773122787476,0.5332631468772888","0.6989148259162903,0.6041227579116821","0.4525643587112427,0.6014708280563354","0.6925445795059204,0.6274687051773071","0.45446154475212097,0.6225984692573547","0.678410530090332,0.6252830028533936","0.4625732898712158,0.6210299730300903","0.6764286756515503,0.6188746690750122","0.4650062918663025,0.6149654984474182","0.6157920360565186,0.6058425903320312","0.5187040567398071,0.6021298170089722","0.611814022064209,0.7322545051574707","0.5385143160820007,0.7141498327255249","0.6169129014015198,0.8485947847366333","0.5551538467407227,0.8127875328063965","0.6093517541885376,0.8631451725959778","0.5669010877609253,0.8250358700752258","0.6375451683998108,0.8983417749404907","0.5256543755531311,0.8444455862045288"
25,"0.5793229341506958,0.39557522535324097","0.5867423415184021,0.3865329325199127","0.5930741429328918,0.3866282105445862","0.599765419960022,0.38689711689949036","0.569006621837616,0.3867276906967163","0.5621775984764099,0.3868829309940338","0.5550785660743713,0.3871464729309082","0.6102256178855896,0.39337101578712463","0.5446808934211731,0.3935115337371826","0.590518057346344,0.4065626263618469","0.5678542852401733,0.40664663910865784","0.6609883308410645,0.45045727491378784","0.4944656789302826,0.4527173638343811","0.6952180862426758,0.5284005999565125","0.47138217091560364,0.5331581234931946","0.7090901136398315,0.6021968126296997","0.44993552565574646,0.5998674631118774","0.7022470831871033,0.6260297298431396","0.4518880248069763,0.6213091015815735","0.686034619808197,0.6235657930374146","0.4591507911682129,0.6189289093017578","0.6844151616096497,0.6163870692253113","0.46100789308547974,0.6128683090209961","0.6182882189750671,0.606360912322998","0.521157443523407,0.602800726890564","0.6131351590156555,0.7331328392028809","0.5380871891975403,0.7147159576416016","0.6176702976226807,0.8488671183586121","0.5551435351371765,0.8126474618911743","0.6099538803100586,0.863198459148407","0.5670703053474426,0.8245450854301453","0.6376770734786987,0.8984773755073547","0.5252195596694946,0.8444917798042297"
26,"0.5838710069656372,0.3940243422985077","0.5912596583366394,0.3853289484977722","0.5977917313575745,0.38545045256614685","0.6039749383926392,0.3857281804084778","0.5731249451637268,0.3854764997959137","0.5660654902458191,0.3856349587440491","0.559075653553009,0.3857721984386444","0.6129298806190491,0.39187100529670715","0.5484737157821655,0.39186039566993713","0.5951457023620605,0.4049544930458069","0.5719534158706665,0.40479007363319397","0.6658897399902344,0.450117290019989","0.49774169921875,0.4517146646976471","0.6997601985931396,0.5286846160888672","0.47362616658210754,0.5328347086906433","0.7139011025428772,0.6032046675682068","0.44797271490097046,0.5987754464149475","0.7036943435668945,0.6269558668136597","0.4498694837093353,0.6201118230819702","0.6877769231796265,0.6242178678512573","0.45626500248908997,0.6172895431518555","0.6870688199996948,0.6170781254768372","0.4578361213207245,0.611336350440979","0.6225152611732483,0.6083822250366211","0.5238882899284363,0.6044162511825562","0.6158625483512878,0.734468936920166","0.537526547908783,0.7175809741020203","0.6194813251495361,0.8492655754089355","0.5547155737876892,0.812498927116394","0.6108081936836243,0.8631471395492554","0.5672416687011719,0.8243425488471985","0.6384304165840149,0.8989507555961609","0.5229960680007935,0.8445226550102234"
27,"0.5861554741859436,0.39253196120262146","0.5939357280731201,0.3841436803340912","0.600762665271759,0.3842538893222809","0.6071242690086365,0.38450485467910767","0.575459361076355,0.38445568084716797","0.5682565569877625,0.38469237089157104","0.5613621473312378,0.3848416805267334","0.6164809465408325,0.3906254768371582","0.5514351725578308,0.3907082974910736","0.5977471470832825,0.40343743562698364","0.5740059614181519,0.4030988812446594","0.6711328029632568,0.4494484066963196","0.5007621645927429,0.4514927864074707","0.7042964696884155,0.5287582874298096","0.4752498269081116,0.5323854684829712","0.7214089035987854,0.6031363010406494","0.44714462757110596,0.5954344868659973","0.7094210386276245,0.6267931461334229","0.44721102714538574,0.616719126701355","0.6944175958633423,0.6238864660263062","0.4523768126964569,0.6138489246368408","0.6953570246696472,0.616470217704773","0.4546410143375397,0.6075363159179688","0.628506600856781,0.6091891527175903","0.5270835161209106,0.6051350831985474","0.6202817559242249,0.7358978986740112","0.5362316966056824,0.7192105650901794","0.6222633123397827,0.8506126403808594","0.5540631413459778,0.8099017143249512","0.612787663936615,0.8642171621322632","0.5673493146896362,0.8201828002929688","0.6394734978675842,0.9000105857849121","0.5220592021942139,0.8445340991020203"
28,"0.5872286558151245,0.3904408812522888","0.595855176448822,0.38194501399993896","0.6026450991630554,0.38200682401657104","0.6093590259552002,0.38222554326057434","0.5768119692802429,0.3827304244041443","0.5694786310195923,0.38323161005973816","0.5626949071884155,0.3836010694503784","0.6199781894683838,0.38842231035232544","0.5544416904449463,0.38960766792297363","0.5991678237915039,0.401235967874527","0.5757817625999451,0.4009634554386139","0.6770372986793518,0.44862470030784607","0.5039170980453491,0.4509211480617523","0.7085927724838257,0.5287501215934753","0.4772282540798187,0.5321058630943298","0.7279154658317566,0.6030871868133545","0.44666263461112976,0.5925701856613159","0.7159166932106018,0.6262900829315186","0.4442497789859772,0.6140958070755005","0.701958179473877,0.6226311326026917","0.44841301441192627,0.6116985082626343","0.7037859559059143,0.6153306365013123","0.45197445154190063,0.6054220795631409","0.6331843733787537,0.6090630888938904","0.5286473631858826,0.6050596833229065","0.6241209506988525,0.7364329099655151","0.5314112901687622,0.7202194929122925","0.6240485906600952,0.8524417877197266","0.5540663003921509,0.8087629079818726","0.6147790551185608,0.8654651641845703","0.5688359141349792,0.8184474110603333","0.6408514976501465,0.901295006275177","0.5222656726837158,0.8448320627212524"
29,"0.590178906917572,0.38864415884017944","0.5991181135177612,0.37996965646743774","0.6058500409126282,0.37999358773231506","0.6125872135162354,0.3801882266998291","0.5798290967941284,0.3809424638748169","0.5722776651382446,0.38156658411026","0.5655052661895752,0.38202816247940063","0.6230267286300659,0.38639765977859497","0.5577523708343506,0.3880869746208191","0.6021108627319336,0.3994925320148468","0.5786546468734741,0.39935365319252014","0.6841982007026672,0.4480910301208496","0.5073632597923279,0.4502830505371094","0.7118291854858398,0.528706967830658","0.47916379570961,0.5317243337631226","0.733305037021637,0.6022508144378662","0.4466758668422699,0.59039705991745","0.722979724407196,0.6244056224822998","0.44164177775382996,0.6129488945007324","0.7099718451499939,0.6203427314758301","0.446003258228302,0.610817551612854","0.7111743688583374,0.6133021116256714","0.450757771730423,0.6043417453765869","0.6361862421035767,0.6089657545089722","0.529640257358551,0.6050044298171997","0.6279303431510925,0.7371675372123718","0.5257198214530945,0.7215046286582947","0.6252939701080322,0.8529760241508484","0.5541073083877563,0.8062689900398254","0.6153760552406311,0.865458607673645","0.5688886642456055,0.814437747001648","0.6423952579498291,0.902243435382843","0.5223507285118103,0.8448786735534668"
30,"0.5938781499862671,0.3869326114654541","0.602842390537262,0.3781684637069702","0.6094293594360352,0.37820813059806824","0.6161496043205261,0.37844395637512207","0.5830025672912598,0.3790913224220276","0.5749473571777344,0.3797716200351715","0.5681489109992981,0.38030654191970825","0.6255435347557068,0.3844521641731262","0.5593658089637756,0.38640934228897095","0.6055929064750671,0.3979267179965973","0.5815785527229309,0.39791950583457947","0.6885460019111633,0.44734054803848267","0.509470522403717,0.44971591234207153","0.7158875465393066,0.5287202596664429","0.48091578483581543,0.53130704164505","0.7371010780334473,0.6019529104232788","0.44683921337127686,0.5904752016067505","0.7270941138267517,0.6232091188430786","0.4420586824417114,0.6131936311721802","0.7147548198699951,0.6190221905708313","0.44683900475502014,0.6111841201782227","0.7157711386680603,0.6122134327888489","0.4515940845012665,0.6047552824020386","0.6395658850669861,0.6088839769363403","0.5303747653961182,0.6046133041381836","0.6305509209632874,0.7381153106689453","0.5225146412849426,0.7218065857887268","0.6263797879219055,0.8531849980354309","0.553737223148346,0.8027432560920715","0.6165411472320557,0.8654152750968933","0.5678244829177856,0.8087989687919617","0.6428457498550415,0.9027118682861328","0.5225391983985901,0.844748318195343"
31,"0.5953173041343689,0.3852088749408722","0.6048116087913513,0.3764057159423828","0.6112368702888489,0.37652790546417236","0.6182527542114258,0.37681740522384644","0.5845116376876831,0.3772609531879425","0.5763406157493591,0.3780512809753418","0.5694097876548767,0.3786981701850891","0.6284098625183105,0.3830487132072449","0.5606315732002258,0.38490596413612366","0.6071446537971497,0.39654093980789185","0.582543671131134,0.3965494632720947","0.6918502449989319,0.44672805070877075","0.5105912685394287,0.44958600401878357","0.7204940915107727,0.528766393661499","0.4823353588581085,0.531166672706604","0.7413835525512695,0.601936399936676","0.44702717661857605,0.5909298658370972","0.7319837808609009,0.6229046583175659","0.44102635979652405,0.6134263277053833","0.7189708352088928,0.6186197996139526","0.4461182951927185,0.6113118529319763","0.7199299335479736,0.6118963956832886","0.4512852430343628,0.605027437210083","0.6431505680084229,0.608912467956543","0.5311940312385559,0.6045882701873779","0.632768988609314,0.7400920987129211","0.5191696882247925,0.723000168800354","0.6269127130508423,0.8532878756523132","0.5537177324295044,0.8021583557128906","0.6170599460601807,0.8651343584060669","0.5677332878112793,0.8077394366264343","0.6433820724487305,0.9034997224807739","0.5226021409034729,0.8448759317398071"
32,"0.5981172919273376,0.38344860076904297","0.6074594259262085,0.3746878504753113","0.613761305809021,0.3748294413089752","0.6207923293113708,0.37507563829421997","0.5874168872833252,0.37532252073287964","0.5792208313941956,0.37605446577072144","0.572059690952301,0.37678948044776917","0.6308004260063171,0.38131463527679443","0.5622012615203857,0.38328951597213745","0.6094675660133362,0.3950577974319458","0.5847561359405518,0.3952982723712921","0.6953105330467224,0.4460759162902832","0.511191725730896,0.4492819309234619","0.7237837314605713,0.5286942720413208","0.48433777689933777,0.5311457514762878","0.7458245158195496,0.6014994382858276","0.44811010360717773,0.5921357870101929","0.738456666469574,0.6219942569732666","0.44151318073272705,0.6163676977157593","0.7270157933235168,0.6177027821540833","0.4466955363750458,0.6154748201370239","0.7276017665863037,0.6109076738357544","0.4517737925052643,0.6089056730270386","0.6448279619216919,0.6088565587997437","0.5316770076751709,0.6042870283126831","0.6340938210487366,0.741308331489563","0.5163782835006714,0.7234340310096741","0.6272311210632324,0.8537172079086304","0.5537205338478088,0.8028548955917358","0.6174376606941223,0.8651351928710938","0.5677645802497864,0.8092998266220093","0.6434794068336487,0.9038763046264648","0.5226196646690369,0.8472961187362671"
33,"0.6011057496070862,0.3831412196159363","0.6101744174957275,0.3739987015724182","0.6163895726203918,0.3741321861743927","0.6234934329986572,0.374349981546402","0.5899127721786499,0.3745097517967224","0.5816351771354675,0.3752029538154602","0.574320912361145,0.3759586215019226","0.6328194737434387,0.3802559971809387","0.563083291053772,0.38231340050697327","0.6122357845306396,0.3945649266242981","0.5873101353645325,0.39484620094299316","0.6978753805160522,0.4449235796928406","0.5113013982772827,0.44890958070755005","0.7255983948707581,0.5283832550048828","0.48527225852012634,0.5315776467323303","0.7471864223480225,0.6011072397232056","0.4497472047805786,0.5982006788253784","0.7405126094818115,0.6215561628341675","0.44183048605918884,0.622483491897583","0.730106770992279,0.6172713041305542","0.4468942880630493,0.6224943399429321","0.729994535446167,0.610409140586853","0.45198553800582886,0.6157256364822388","0.6472378969192505,0.6084607839584351","0.5328584313392639,0.6033647656440735","0.6340799331665039,0.7419043779373169","0.5131105780601501,0.7231584191322327","0.6274476051330566,0.8539755940437317","0.5534175634384155,0.8044188618659973","0.6175972819328308,0.8650070428848267","0.5680867433547974,0.8119171261787415","0.6434154510498047,0.9037494659423828","0.5213122367858887,0.8528870344161987"
34,"0.6006173491477966,0.3828107416629791","0.6106676459312439,0.3734946846961975","0.6168479919433594,0.37365472316741943","0.6238417029380798,0.37390342354774475","0.5895712971687317,0.3740631937980652","0.5814485549926758,0.37472012639045715","0.5742394328117371,0.37549301981925964","0.6339276432991028,0.3797071576118469","0.563572883605957,0.3815620541572571","0.6127117276191711,0.3941466808319092","0.5868659019470215,0.39435261487960815","0.6994736194610596,0.44399896264076233","0.512075662612915,0.448605477809906","0.7276723980903625,0.5281773209571838","0.4865156412124634,0.5322489142417908","0.7486724257469177,0.60084068775177","0.45185449719429016,0.6049583554267883","0.74271559715271,0.6213120818138123","0.4420400857925415,0.6279128193855286","0.7323588132858276,0.6170438528060913","0.4476698040962219,0.628732442855835","0.7319616675376892,0.6101259589195251","0.4535313546657562,0.6216220855712891","0.6494150757789612,0.6084390878677368","0.5344719290733337,0.60319584608078","0.6345909833908081,0.7424995303153992","0.5135040283203125,0.7229524850845337","0.6271640062332153,0.8539074063301086","0.5534213781356812,0.811376690864563","0.6170066595077515,0.864643394947052","0.5685937404632568,0.82179194688797","0.6429906487464905,0.9036237001419067","0.5210715532302856,0.8602897524833679"
