Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
145,"0.617784857749939,0.3959352970123291","0.6317409873008728,0.3857390284538269","0.6393882036209106,0.385791540145874","0.6474425792694092,0.3859507143497467","0.6102107167243958,0.385433554649353","0.6025103330612183,0.38531947135925293","0.5948846936225891,0.3853873908519745","0.6574832201004028,0.38971829414367676","0.5822994709014893,0.3885961174964905","0.6268418431282043,0.40928760170936584","0.606209397315979,0.4081028997898102","0.6959859132766724,0.4496029019355774","0.5129820704460144,0.437716007232666","0.8300245404243469,0.4657382071018219","0.3625277280807495,0.4467078149318695","0.7677661180496216,0.462850421667099","0.20199476182460785,0.43705230951309204","0.7447726130485535,0.47532540559768677","0.16221736371517181,0.43969449400901794","0.7275410294532776,0.4719577729701996","0.15906736254692078,0.4357379376888275","0.7293527126312256,0.4701189398765564","0.17264321446418762,0.43567976355552673","0.6450972557067871,0.6011665463447571","0.5439692139625549,0.6012536883354187","0.6287536025047302,0.732123851776123","0.5567179322242737,0.7253364324569702","0.6213678121566772,0.8510778546333313","0.5665245056152344,0.8471742868423462","0.6178237199783325,0.8619893193244934","0.5747612714767456,0.8593716621398926","0.646366536617279,0.8948901891708374","0.5321691036224365,0.8865306973457336"
146,"0.6237009167671204,0.4008362293243408","0.637365996837616,0.3901604413986206","0.6451924443244934,0.39028769731521606","0.6530617475509644,0.3904341757297516","0.6156331300735474,0.38951244950294495","0.6078265309333801,0.3892754912376404","0.6001502275466919,0.38919204473495483","0.6611596941947937,0.3945070207118988","0.5869502425193787,0.3913268446922302","0.631132960319519,0.4144253730773926","0.6107482314109802,0.41293200850486755","0.696309506893158,0.4550876021385193","0.513524055480957,0.4389651417732239","0.8333333134651184,0.4805280268192291","0.3618842661380768,0.4469730257987976","0.7699412703514099,0.45530930161476135","0.2044702172279358,0.4412524104118347","0.7343093156814575,0.4613817632198334","0.16742393374443054,0.44301852583885193","0.7198060750961304,0.4584904611110687","0.16304737329483032,0.44034871459007263","0.7262810468673706,0.4580516219139099","0.1757105588912964,0.44083571434020996","0.6409053802490234,0.6030253171920776","0.5409913063049316,0.6012968420982361","0.6256061792373657,0.7339349985122681","0.5544686913490295,0.725934624671936","0.6211284399032593,0.8510681390762329","0.5664353966712952,0.8465237617492676","0.6175408959388733,0.8619523048400879","0.5747480392456055,0.8582816123962402","0.6463581919670105,0.8948493003845215","0.5322526097297668,0.8857760429382324"
147,"0.6277315616607666,0.40707236528396606","0.6407614946365356,0.3952596187591553","0.6484418511390686,0.39527571201324463","0.6562565565109253,0.39536410570144653","0.6192420721054077,0.39456987380981445","0.611176609992981,0.3942641019821167","0.6037604212760925,0.3939650356769562","0.6646503806114197,0.39907893538475037","0.5909851789474487,0.3954868018627167","0.6350851655006409,0.42017918825149536","0.6139607429504395,0.41916483640670776","0.7049388289451599,0.4594472050666809","0.5192151069641113,0.44170260429382324","0.8324251770973206,0.5011614561080933","0.37133872509002686,0.44821396470069885","0.7805487513542175,0.4511568546295166","0.2183741182088852,0.4444909989833832","0.7510606646537781,0.4505765438079834","0.17966321110725403,0.445540189743042","0.738085150718689,0.44824641942977905","0.17578743398189545,0.4430258870124817","0.7440446615219116,0.4537363052368164","0.18857909739017487,0.44367796182632446","0.6383338570594788,0.6057569980621338","0.5366021394729614,0.6021779775619507","0.6241198778152466,0.7353933453559875","0.5530750751495361,0.7281670570373535","0.6211429834365845,0.8510546684265137","0.5671917200088501,0.846350371837616","0.6174730658531189,0.8618438839912415","0.5755512118339539,0.8580894470214844","0.6463572382926941,0.8946606516838074","0.535064697265625,0.8853980302810669"
148,"0.6300498843193054,0.4144538342952728","0.6434434652328491,0.40350475907325745","0.6508009433746338,0.4037935733795166","0.658332109451294,0.4040454030036926","0.6219943761825562,0.402595192193985","0.6141629219055176,0.40211814641952515","0.6062232255935669,0.40182042121887207","0.6674047708511353,0.40775758028030396","0.5932311415672302,0.40214747190475464","0.6369194388389587,0.4270769953727722","0.6150636672973633,0.42576685547828674","0.7058539390563965,0.46417227387428284","0.5202907919883728,0.44433918595314026","0.8282420039176941,0.5207734107971191","0.3695075213909149,0.4493583142757416","0.7854054570198059,0.4512833058834076","0.2175719439983368,0.4456769526004791","0.7727850079536438,0.4410802721977234","0.17924268543720245,0.44647645950317383","0.7570852637290955,0.43527522683143616","0.1754084974527359,0.44436541199684143","0.7500066757202148,0.44457873702049255","0.1879706084728241,0.44521746039390564","0.6374635100364685,0.607750654220581","0.5361992716789246,0.603279173374176","0.6232338547706604,0.7366019487380981","0.5526507496833801,0.7292956113815308","0.6209211349487305,0.851052463054657","0.5677721500396729,0.8453238606452942","0.6163991689682007,0.8618424534797668","0.5765149593353271,0.8571697473526001","0.6461746096611023,0.8944545984268188","0.538999080657959,0.8852051496505737"
149,"0.6295630931854248,0.42229539155960083","0.6432872414588928,0.4110603928565979","0.650330126285553,0.41151148080825806","0.6574298143386841,0.4119962751865387","0.6222200393676758,0.40978941321372986","0.6148245334625244,0.4091974198818207","0.6066771745681763,0.40874916315078735","0.6670809984207153,0.41621941328048706","0.5945231914520264,0.4088888168334961","0.6368411779403687,0.43466973304748535","0.6154133677482605,0.4323577880859375","0.7069769501686096,0.47120770812034607","0.519713282585144,0.44620776176452637","0.8145142197608948,0.5350826978683472","0.36994701623916626,0.4502192437648773","0.8273106813430786,0.4607204794883728","0.22040657699108124,0.44709357619285583","0.8220351934432983,0.4410807490348816","0.18146224319934845,0.44610434770584106","0.8129054307937622,0.4344073235988617","0.17708885669708252,0.44492441415786743","0.8089114427566528,0.44447898864746094","0.18980316817760468,0.44656938314437866","0.636193037033081,0.6090303659439087","0.5358263850212097,0.6039260625839233","0.6229575276374817,0.7376441359519958","0.5512474775314331,0.7297806143760681","0.6209185719490051,0.851038932800293","0.5684857964515686,0.8448446393013","0.6156265735626221,0.8618426322937012","0.5771286487579346,0.8565652966499329","0.6466567516326904,0.8944786787033081","0.5406469702720642,0.8851601481437683"
150,"0.6283778548240662,0.42669492959976196","0.6415921449661255,0.4159693121910095","0.6485797166824341,0.4162314832210541","0.65561443567276,0.41660013794898987","0.6208661794662476,0.4151531755924225","0.6132917404174805,0.4148465692996979","0.6054224967956543,0.4144282341003418","0.6656593680381775,0.42071160674095154","0.5941551327705383,0.41569146513938904","0.6365364193916321,0.4392823278903961","0.6146926283836365,0.43725618720054626","0.7070963978767395,0.47837480902671814","0.5193406343460083,0.45089831948280334","0.7880458235740662,0.5480538606643677","0.3724111318588257,0.45257100462913513","0.8559293150901794,0.4831906855106354","0.22668741643428802,0.449725478887558","0.8749387264251709,0.4613402783870697","0.18639297783374786,0.4474199414253235","0.867061197757721,0.4525054395198822","0.18172591924667358,0.44667869806289673","0.8592310547828674,0.45990005135536194","0.19455572962760925,0.44869908690452576","0.6336957216262817,0.6095014810562134","0.5332614183425903,0.6047462224960327","0.6229647994041443,0.7384353876113892","0.549795925617218,0.7307983636856079","0.6203137040138245,0.851038932800293","0.5685744285583496,0.844699501991272","0.6140520572662354,0.8619630932807922","0.5771273374557495,0.8562884330749512","0.6466001272201538,0.8944920301437378","0.5412871837615967,0.8850337862968445"
151,"0.6282123327255249,0.43448925018310547","0.6408302783966064,0.423525869846344","0.6477257013320923,0.42403632402420044","0.6546480059623718,0.4246181547641754","0.6203994154930115,0.42196983098983765","0.6127503514289856,0.421370267868042","0.6049405932426453,0.4208711087703705","0.6647883653640747,0.4285087585449219","0.5937391519546509,0.42294377088546753","0.636560320854187,0.447009801864624","0.6142336130142212,0.4446115493774414","0.7068341374397278,0.4841315746307373","0.5197506546974182,0.45653802156448364","0.7653863430023193,0.5572004318237305","0.38145357370376587,0.45558586716651917","0.8764865398406982,0.512064516544342","0.23858603835105896,0.4515935480594635","0.910497784614563,0.4991629719734192","0.1969333440065384,0.44940900802612305","0.9062638878822327,0.4877341687679291","0.19225510954856873,0.44858717918395996","0.8943405747413635,0.49129191040992737","0.2049228847026825,0.4505435824394226","0.6307441592216492,0.6102272272109985","0.5310190320014954,0.6063637137413025","0.6230214834213257,0.7383053302764893","0.5491233468055725,0.7311278581619263","0.6191880702972412,0.8509886860847473","0.5687869787216187,0.8447625041007996","0.6120439171791077,0.8619129061698914","0.5770795345306396,0.8564118146896362","0.6473761796951294,0.8944524526596069","0.5419845581054688,0.8853284120559692"
152,"0.6279840469360352,0.4403096139431","0.6403157711029053,0.42946067452430725","0.6471452713012695,0.42971834540367126","0.6539878249168396,0.4301016926765442","0.619944155216217,0.427886426448822","0.6122105717658997,0.4271993637084961","0.6043283939361572,0.4266287386417389","0.6641009449958801,0.4332404136657715","0.5929006934165955,0.4291597008705139","0.6364343166351318,0.4523722529411316","0.6136793494224548,0.44984039664268494","0.706486701965332,0.4896438717842102","0.5194085240364075,0.4602281451225281","0.7499748468399048,0.5658423900604248","0.38217031955718994,0.45756617188453674","0.8848519325256348,0.5512539148330688","0.2407187819480896,0.4541666507720947","0.9277165532112122,0.5426775813102722","0.19901807606220245,0.45045632123947144","0.9290845990180969,0.5313145518302917","0.19352194666862488,0.4499019980430603","0.9152105450630188,0.5346554517745972","0.2065315693616867,0.45257115364074707","0.6251667737960815,0.6101789474487305","0.5243120193481445,0.6063827276229858","0.6226012110710144,0.7380169630050659","0.5466240644454956,0.7315751314163208","0.6191826462745667,0.8504279255867004","0.5687413215637207,0.8447839617729187","0.6116707921028137,0.8603702783584595","0.5766369104385376,0.8564385175704956","0.6475481390953064,0.8942619562149048","0.5428977012634277,0.8857131004333496"
153,"0.6279893517494202,0.4504050314426422","0.6407716870307922,0.43932580947875977","0.6477171182632446,0.4394434094429016","0.6544190049171448,0.4396708011627197","0.6202062368392944,0.4375383257865906","0.6121684312820435,0.43659263849258423","0.6041316390037537,0.4358099400997162","0.6643519401550293,0.44117283821105957","0.5923417210578918,0.43672043085098267","0.6361038684844971,0.4629308581352234","0.6133337020874023,0.4599637985229492","0.706117570400238,0.49707382917404175","0.5185255408287048,0.4641048312187195","0.7400334477424622,0.572999894618988","0.3833897113800049,0.4592917561531067","0.8774789571762085,0.5853855609893799","0.24174728989601135,0.45589932799339294","0.9233356714248657,0.5878788232803345","0.20081394910812378,0.45173555612564087","0.9343687891960144,0.5795159935951233","0.19559246301651,0.4512660503387451","0.9170507788658142,0.5804153084754944","0.20907321572303772,0.454104483127594","0.6226974129676819,0.6103511452674866","0.5214883685112,0.6072191596031189","0.623212456703186,0.7368108034133911","0.5430760979652405,0.7320980429649353","0.6193773746490479,0.8486838340759277","0.5688279271125793,0.8440578579902649","0.6121624708175659,0.8581894040107727","0.5766381025314331,0.855190634727478","0.646664559841156,0.8934770822525024","0.5449829697608948,0.8863040804862976"
154,"0.6282880902290344,0.4568207263946533","0.6405209302902222,0.4456399083137512","0.6473785638809204,0.4456467628479004","0.6540601253509521,0.44577890634536743","0.6208135485649109,0.4442203938961029","0.6129550337791443,0.4433937072753906","0.6053537726402283,0.44266682863235474","0.6639885306358337,0.44732022285461426","0.5919235944747925,0.4438156485557556","0.6359407305717468,0.46930307149887085","0.6132051944732666,0.46720248460769653","0.7031722664833069,0.5067405104637146","0.5175737142562866,0.4689585268497467","0.7301865220069885,0.5827093720436096","0.3845283091068268,0.4614127278327942","0.8749664425849915,0.6156947016716003","0.24684745073318481,0.45881351828575134","0.902166485786438,0.6256324052810669","0.20523643493652344,0.45464372634887695","0.9147099256515503,0.6188005208969116","0.20059727132320404,0.4551202356815338","0.8961761593818665,0.6169626116752625","0.21425513923168182,0.4581725597381592","0.6207237839698792,0.6102394461631775","0.5194392800331116,0.6078675389289856","0.6241891384124756,0.7360066771507263","0.5424376130104065,0.7321816682815552","0.619554877281189,0.8485398292541504","0.5689253807067871,0.8439288139343262","0.6129909753799438,0.8580296635627747","0.5766311287879944,0.8547645807266235","0.6455334424972534,0.891931414604187","0.5473435521125793,0.886775016784668"
155,"0.628007173538208,0.4673252999782562","0.6398051381111145,0.4541396498680115","0.646183431148529,0.4541164040565491","0.6531887650489807,0.45417824387550354","0.6207426190376282,0.4524261951446533","0.6126828789710999,0.45141181349754333","0.6050159931182861,0.4505329728126526","0.6627758741378784,0.45417219400405884","0.59170001745224,0.4501980245113373","0.6343467831611633,0.47854718565940857","0.6128996014595032,0.47680002450942993","0.7008804082870483,0.5139075517654419","0.5153191089630127,0.47412624955177307","0.7163167595863342,0.5919424295425415","0.3854180574417114,0.46780484914779663","0.8164439797401428,0.6427417397499084","0.2525913417339325,0.46155375242233276","0.852016806602478,0.6532515287399292","0.21222256124019623,0.45877447724342346","0.8624632954597473,0.6483126878738403","0.20792901515960693,0.45984572172164917","0.8476232886314392,0.6448837518692017","0.2209228128194809,0.46235164999961853","0.6179109811782837,0.6105464100837708","0.516241729259491,0.6081806421279907","0.6239811182022095,0.7348679304122925","0.5422312021255493,0.7321316003799438","0.619627058506012,0.8472787737846375","0.5695192813873291,0.8438908457756042","0.6145823001861572,0.8575416803359985","0.5768013596534729,0.8548051118850708","0.6454117894172668,0.8910918235778809","0.5495219230651855,0.8880623579025269"
