Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
288,"0.6276172995567322,0.45919159054756165","0.6401299834251404,0.4480959475040436","0.6478126645088196,0.44773632287979126","0.6559156179428101,0.44771426916122437","0.6208028793334961,0.45026665925979614","0.6153691411018372,0.45075467228889465","0.6093345880508423,0.4512973725795746","0.6743056178092957,0.4507121443748474","0.6093762516975403,0.4539189338684082","0.643828272819519,0.4704682528972626","0.619628369808197,0.4703121781349182","0.7316215634346008,0.5020186305046082","0.5611706376075745,0.49047017097473145","0.7037674784660339,0.588255763053894","0.42099347710609436,0.5115744471549988","0.5756707191467285,0.5497475266456604","0.2614506781101227,0.5140452980995178","0.543140172958374,0.5456765294075012","0.21470819413661957,0.5182877779006958","0.539644181728363,0.5372452139854431","0.21380674839019775,0.518602192401886","0.548800528049469,0.537777304649353","0.2327221930027008,0.5176846981048584","0.6320263147354126,0.6246951222419739","0.5349942445755005,0.6115247011184692","0.6310774087905884,0.7422889471054077","0.43453967571258545,0.6941120028495789","0.6213839054107666,0.8398473858833313","0.5063433051109314,0.8115085363388062","0.6080191135406494,0.8484176397323608","0.5218935012817383,0.8183658719062805","0.6562375426292419,0.8804651498794556","0.4937344789505005,0.8644594550132751"
289,"0.6265536546707153,0.45555469393730164","0.6392813920974731,0.44409605860710144","0.6475932598114014,0.44359347224235535","0.6557873487472534,0.4431306719779968","0.6194102764129639,0.4469032883644104","0.6139948964118958,0.44773146510124207","0.608008861541748,0.44837504625320435","0.6735896468162537,0.4444493055343628","0.607650101184845,0.45100146532058716","0.6434363722801208,0.46581247448921204","0.6181613802909851,0.4658655524253845","0.7310122847557068,0.4971069097518921","0.5585474371910095,0.4898812472820282","0.7017220854759216,0.5837112665176392","0.424749493598938,0.5216197371482849","0.5701377987861633,0.5479628443717957","0.26562705636024475,0.5440454483032227","0.5378564596176147,0.5439872145652771","0.22624267637729645,0.5513654947280884","0.5351254940032959,0.5360412001609802","0.22456039488315582,0.5510287284851074","0.5447611212730408,0.5366904139518738","0.24078664183616638,0.5500265955924988","0.63843834400177,0.6245928406715393","0.5405353307723999,0.6116068363189697","0.6491596102714539,0.7422875761985779","0.44342172145843506,0.6988632082939148","0.6219363212585449,0.8384220004081726","0.5198912024497986,0.8138207197189331","0.6043733358383179,0.8443276882171631","0.5368160009384155,0.8221058249473572","0.6565342545509338,0.880436360836029","0.49379125237464905,0.8649311065673828"
290,"0.6256675124168396,0.44915667176246643","0.6371085047721863,0.4383942186832428","0.6443626284599304,0.43773698806762695","0.6517425775527954,0.43722429871559143","0.6175411939620972,0.44060248136520386","0.6112233400344849,0.44121864438056946","0.6051793694496155,0.4418226182460785","0.6669016480445862,0.4388176500797272","0.60355144739151,0.44460582733154297","0.6404611468315125,0.45949047803878784","0.6179887652397156,0.4607824683189392","0.7238078713417053,0.4913689196109772","0.5473565459251404,0.48679113388061523","0.7013861536979675,0.577982485294342","0.42463451623916626,0.5320074558258057","0.5682722926139832,0.5451706647872925","0.28081214427948,0.5710131525993347","0.5351671576499939,0.5400809645652771","0.23674669861793518,0.5890098214149475","0.5327882170677185,0.5312633514404297","0.24376578629016876,0.5908715128898621","0.5422812700271606,0.532550573348999","0.26039648056030273,0.585615873336792","0.6470305919647217,0.6240332722663879","0.5471987724304199,0.6116141676902771","0.6662214994430542,0.7413749694824219","0.463346004486084,0.7046377062797546","0.6223183274269104,0.8383758664131165","0.5325500965118408,0.8174639344215393","0.6013412475585938,0.8434575200080872","0.5485623478889465,0.8263909816741943","0.6580502986907959,0.8806951642036438","0.4939251244068146,0.8653713464736938"
291,"0.6180115938186646,0.44219788908958435","0.6285140514373779,0.4322248101234436","0.6351054906845093,0.43200749158859253","0.6417078971862793,0.43181312084198","0.6081659197807312,0.4332177937030792","0.600795567035675,0.4340546727180481","0.59344482421875,0.43481817841529846","0.6552765965461731,0.4340183138847351","0.5905864238739014,0.4382474720478058","0.631525993347168,0.45313316583633423","0.6102911829948425,0.4554116725921631","0.7126345038414001,0.486314982175827","0.5342531204223633,0.48333582282066345","0.7010427117347717,0.5729633569717407","0.4277440309524536,0.5351518988609314","0.5698816776275635,0.5438329577445984","0.3406323194503784,0.5938820838928223","0.5355215072631836,0.5358992218971252","0.30780282616615295,0.6182026267051697","0.5345930457115173,0.5262513160705566","0.3199254870414734,0.6207451820373535","0.544390082359314,0.5280578136444092","0.33558592200279236,0.6136775016784668","0.6537587642669678,0.6188656687736511","0.5540233850479126,0.6102980971336365","0.6857543587684631,0.7303667068481445","0.4928317070007324,0.7108014225959778","0.6226043105125427,0.8348226547241211","0.5475813746452332,0.8227267861366272","0.6019444465637207,0.8408672213554382","0.5621005892753601,0.833223283290863","0.6592681407928467,0.8794106841087341","0.4989807903766632,0.8672539591789246"
292,"0.6070409417152405,0.43749335408210754","0.61754310131073,0.42792510986328125","0.624037504196167,0.42745351791381836","0.6305124759674072,0.42719510197639465","0.5976997017860413,0.42937156558036804","0.589933454990387,0.4300384223461151","0.5827805399894714,0.43076345324516296","0.6428385376930237,0.43023794889450073","0.5789650678634644,0.43459203839302063","0.6202277541160583,0.44815847277641296","0.5994173288345337,0.4512057304382324","0.7016685009002686,0.4823628067970276","0.5254080295562744,0.48265746235847473","0.7025008797645569,0.5681681036949158","0.4268301725387573,0.5411903858184814","0.5694814324378967,0.5450823307037354","0.4285975992679596,0.6176323890686035","0.5340556502342224,0.5386585593223572","0.41938287019729614,0.6424070000648499","0.5326856970787048,0.5284159779548645","0.4398748278617859,0.6442127227783203","0.5432052612304688,0.5296555161476135","0.4492317736148834,0.636451005935669","0.6596640944480896,0.615182101726532","0.559511125087738,0.6102601289749146","0.7054777145385742,0.7221303582191467","0.5290849208831787,0.7159795165061951","0.6239831447601318,0.8319220542907715","0.5620838403701782,0.8259298205375671","0.6080048680305481,0.839507520198822","0.5738375782966614,0.8368831276893616","0.659270167350769,0.8786771297454834","0.5061681270599365,0.8678763508796692"
293,"0.5953711271286011,0.4342850148677826","0.6064444780349731,0.4246012270450592","0.6132892966270447,0.424563467502594","0.620112955570221,0.42466801404953003","0.5870361328125,0.42583325505256653","0.5798166990280151,0.4265919625759125","0.5720615983009338,0.4273795187473297","0.6319770216941833,0.42787402868270874","0.5657981038093567,0.43127837777137756","0.6067085266113281,0.44542428851127625","0.5858084559440613,0.44739919900894165","0.6898354291915894,0.48038747906684875","0.5117948055267334,0.4814828932285309","0.7049233317375183,0.5661646127700806","0.42558589577674866,0.5489786863327026","0.5723167657852173,0.5457940697669983","0.5069526433944702,0.6099990010261536","0.5372121334075928,0.5430758595466614","0.5289713740348816,0.6293297410011292","0.5309590101242065,0.5299144387245178","0.5463342666625977,0.6274268627166748","0.5404843688011169,0.5313695669174194","0.5425034165382385,0.6202468276023865","0.6658927202224731,0.6086462736129761","0.5656673908233643,0.6093745827674866","0.7341800332069397,0.7147639393806458","0.5547809600830078,0.7208435535430908","0.6379795074462891,0.8262848854064941","0.5681635737419128,0.8265052437782288","0.6198407411575317,0.8347765803337097","0.5814716815948486,0.8377286195755005","0.6590576171875,0.8773679733276367","0.5083837509155273,0.8678890466690063"
294,"0.5862113237380981,0.43682608008384705","0.5965093374252319,0.42652565240859985","0.6035175919532776,0.42645326256752014","0.6102268099784851,0.4264626204967499","0.5766861438751221,0.42751386761665344","0.5687078833580017,0.42819562554359436","0.5611040592193604,0.42896512150764465","0.6199373006820679,0.42879146337509155","0.5514675378799438,0.43281590938568115","0.5975816249847412,0.44809189438819885","0.5764741897583008,0.44963696599006653","0.6744706630706787,0.47932350635528564","0.5004851818084717,0.4814516603946686","0.7037691473960876,0.5593810677528381","0.43159666657447815,0.556674599647522","0.5794086456298828,0.5687392950057983","0.542807400226593,0.5913772583007812","0.5462292432785034,0.5787613987922668","0.568732500076294,0.6108250617980957","0.541269838809967,0.5690848231315613","0.6003345847129822,0.5957202911376953","0.5496780872344971,0.5651457905769348","0.5908034443855286,0.5877847671508789","0.6698442101478577,0.6051613688468933","0.5703875422477722,0.6095990538597107","0.7496120929718018,0.7080475687980652","0.5797126293182373,0.7288196086883545","0.6641024351119995,0.8207002878189087","0.5732041597366333,0.8314951062202454","0.6428521275520325,0.8276575207710266","0.5920359492301941,0.8436718583106995","0.6636998057365417,0.876000702381134","0.5103658437728882,0.868025004863739"
295,"0.5791763067245483,0.4384393095970154","0.5899745225906372,0.42801088094711304","0.5968949794769287,0.4278784692287445","0.6032291054725647,0.42784804105758667","0.5679565072059631,0.42896005511283875","0.5608764886856079,0.42955702543258667","0.5535818934440613,0.4301791191101074","0.6112897396087646,0.4302677512168884","0.5437608361244202,0.43379032611846924","0.5924179553985596,0.4493865370750427","0.5669590830802917,0.4508812129497528","0.663456916809082,0.48021385073661804","0.4911465048789978,0.48295319080352783","0.704365611076355,0.558908998966217","0.45648688077926636,0.568828821182251","0.584560751914978,0.5949810147285461","0.598887026309967,0.556194007396698","0.5551625490188599,0.6134758591651917","0.6279308795928955,0.5511757135391235","0.5434414744377136,0.6071706414222717","0.632353663444519,0.5422808527946472","0.553307294845581,0.6012660264968872","0.6241762638092041,0.5423429608345032","0.6755163669586182,0.6056762933731079","0.5758050084114075,0.6118758916854858","0.7619413733482361,0.7044898271560669","0.5989094376564026,0.732662558555603","0.6900712847709656,0.8142701387405396","0.5796798467636108,0.8352242112159729","0.6667947769165039,0.8165587782859802","0.590904176235199,0.8465062975883484","0.6694691181182861,0.8669567108154297","0.515474259853363,0.8680871725082397"
296,"0.5707831382751465,0.44026273488998413","0.5804404020309448,0.4297589361667633","0.5873134732246399,0.42965659499168396","0.5935704708099365,0.4295556843280792","0.558443546295166,0.4305409789085388","0.5502009391784668,0.43108299374580383","0.54313725233078,0.431596964597702","0.599284291267395,0.43301233649253845","0.53212970495224,0.43605053424835205","0.5832561254501343,0.45158201456069946","0.5567731261253357,0.4534909725189209","0.6525317430496216,0.4807438254356384","0.48854801058769226,0.4909069538116455","0.7048740386962891,0.5521386861801147","0.47770601511001587,0.5704785585403442","0.6019964218139648,0.599373996257782","0.600220263004303,0.5299662947654724","0.5837237238883972,0.6213973164558411","0.6248292326927185,0.5178377628326416","0.5669102668762207,0.6160932183265686","0.6218739151954651,0.5103023052215576","0.5680935382843018,0.6100905537605286","0.6156250238418579,0.5130096077919006","0.6795282959938049,0.6065375804901123","0.5827602744102478,0.6164304614067078","0.7637839317321777,0.705639123916626","0.6061595678329468,0.732218861579895","0.6900214552879333,0.8147901892662048","0.5832699537277222,0.8347296714782715","0.667033314704895,0.8183993697166443","0.5927298069000244,0.8462854027748108","0.6741632223129272,0.8662995100021362","0.51999431848526,0.8680752515792847"
297,"0.5639181733131409,0.44282835721969604","0.5722476840019226,0.4319221079349518","0.5788617730140686,0.4317780137062073","0.5838647484779358,0.43167826533317566","0.5505301356315613,0.43299710750579834","0.5426548719406128,0.43375924229621887","0.5348005294799805,0.4344747066497803","0.5910593271255493,0.43539193272590637","0.5256916284561157,0.4386140704154968","0.5771639347076416,0.4540400505065918","0.5508727431297302,0.4562666416168213","0.6460939049720764,0.48129042983055115","0.484661728143692,0.49552857875823975","0.7158312201499939,0.5481529831886292","0.48651567101478577,0.5736764073371887","0.6075230240821838,0.5914138555526733","0.6056972146034241,0.5246297717094421","0.5861889719963074,0.6092849373817444","0.6336342096328735,0.5145609974861145","0.5729092359542847,0.6035751700401306","0.6314330101013184,0.5064460635185242","0.5739561915397644,0.5981059670448303","0.6241471767425537,0.5091090202331543","0.6830154061317444,0.6071498990058899","0.5872150659561157,0.6206905245780945","0.7686920166015625,0.70770663022995","0.6007423400878906,0.7393830418586731","0.6875869035720825,0.8151823878288269","0.5856526494026184,0.8345130681991577","0.664623498916626,0.823390781879425","0.5963379144668579,0.846461832523346","0.6730841994285583,0.8673807382583618","0.5193018317222595,0.8680632710456848"
298,"0.5606817603111267,0.4432021975517273","0.5691132545471191,0.43241703510284424","0.5752153396606445,0.4322991669178009","0.581574559211731,0.43219301104545593","0.5477429628372192,0.4337736666202545","0.5396586656570435,0.43457403779029846","0.5323641896247864,0.43524619936943054","0.591691255569458,0.4363858103752136","0.5230634212493896,0.4389483332633972","0.5756804347038269,0.45411068201065063","0.5496231317520142,0.4566277861595154","0.6477269530296326,0.48175325989723206","0.4845629930496216,0.49744912981987","0.7240444421768188,0.5472187399864197","0.48528844118118286,0.574776828289032","0.6086288690567017,0.576317310333252","0.6153700947761536,0.5358723402023315","0.5838906764984131,0.5915864706039429","0.6477679014205933,0.5282190442085266","0.5721127986907959,0.5915112495422363","0.6478103399276733,0.5211321115493774","0.5739496946334839,0.5877006649971008","0.6383053660392761,0.5228066444396973","0.6841161251068115,0.607506275177002","0.5870897769927979,0.6215952634811401","0.7677202224731445,0.7077224254608154","0.592677116394043,0.7379847764968872","0.6797052025794983,0.816235363483429","0.5814793705940247,0.8340988159179688","0.6577922105789185,0.8238686919212341","0.592350423336029,0.8460597991943359","0.6724326610565186,0.868151068687439","0.5190185904502869,0.8683406710624695"
