Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
268,"0.4937671720981598,0.38468775153160095","0.5026206374168396,0.3722950220108032","0.5096084475517273,0.3721850514411926","0.5158224701881409,0.3723253607749939","0.4809458553791046,0.37174564599990845","0.47187334299087524,0.3713894188404083","0.46287307143211365,0.37119632959365845","0.5215738415718079,0.37512001395225525","0.4447780251502991,0.3749554753303528","0.5056829452514648,0.39669597148895264","0.47565650939941406,0.39732474088668823","0.5825571417808533,0.4298030436038971","0.3815363645553589,0.4239419400691986","0.649296760559082,0.5205454230308533","0.22080174088478088,0.46114563941955566","0.7446582317352295,0.5939602255821228","0.3940729796886444,0.4503871500492096","0.7808195948600769,0.6183810830116272","0.46702465415000916,0.45164161920547485","0.7783912420272827,0.6217243075370789","0.48353567719459534,0.44887223839759827","0.7631104588508606,0.6149874925613403","0.4583140015602112,0.4482478201389313","0.6184758543968201,0.5637535452842712","0.4991472065448761,0.5753564238548279","0.7126830220222473,0.6654881238937378","0.5082659125328064,0.6804817914962769","0.6017404198646545,0.8007869720458984","0.5207228064537048,0.8138637542724609","0.5757890343666077,0.8055704236030579","0.517041802406311,0.8297923803329468","0.6004179120063782,0.8616718053817749","0.5365322232246399,0.8739243745803833"
269,"0.49294713139533997,0.3884902894496918","0.5011719465255737,0.37649005651474","0.5082478523254395,0.3767862915992737","0.5143647193908691,0.3773290812969208","0.48024436831474304,0.37424737215042114","0.47106221318244934,0.3733758330345154","0.4617704749107361,0.37252795696258545","0.5188283920288086,0.3799911439418793","0.4370269477367401,0.3754606544971466","0.5032673478126526,0.40068182349205017","0.473969042301178,0.3997628092765808","0.5759735703468323,0.4334314465522766","0.3703932762145996,0.4245530068874359","0.6746902465820312,0.5161779522895813","0.19738999009132385,0.4532572627067566","0.8076276183128357,0.5845524668693542","0.36733901500701904,0.4575955867767334","0.8548294305801392,0.6074831485748291","0.42431747913360596,0.46421828866004944","0.8512136936187744,0.6146177053451538","0.4407234191894531,0.46257534623146057","0.8317194581031799,0.6030718684196472","0.42745500802993774,0.46139201521873474","0.6252280473709106,0.5647066831588745","0.5005563497543335,0.5770424604415894","0.7473042607307434,0.6660680770874023","0.503570020198822,0.6941803097724915","0.6333942413330078,0.8000075221061707","0.522537887096405,0.816313624382019","0.5952361822128296,0.8065236806869507","0.5367050170898438,0.8302688598632812","0.6367000937461853,0.8593106269836426","0.5082813501358032,0.8731443285942078"
270,"0.4847354590892792,0.39664074778556824","0.4932238757610321,0.3847600817680359","0.5006805658340454,0.38489848375320435","0.5075511932373047,0.3852290213108063","0.4718398153781891,0.3822295665740967","0.4623246490955353,0.38072746992111206","0.4526669681072235,0.3793615698814392","0.5138974189758301,0.3873515725135803","0.42933201789855957,0.3814137578010559","0.4965311586856842,0.4092555642127991","0.4664241075515747,0.40700823068618774","0.5735503435134888,0.44092637300491333","0.36677610874176025,0.42795950174331665","0.6928389072418213,0.5132485628128052","0.19496497511863708,0.4516502916812897","0.8409225344657898,0.5616072416305542","0.3513535261154175,0.46896886825561523","0.8947778344154358,0.5704206228256226","0.39711472392082214,0.47992879152297974","0.8906626105308533,0.5743963122367859","0.4156999886035919,0.47781553864479065","0.8706540465354919,0.5732625722885132","0.4061780571937561,0.47527116537094116","0.6252021193504333,0.5693727135658264","0.5005154013633728,0.5852690935134888","0.7667210102081299,0.6653515100479126","0.4976837635040283,0.7031947374343872","0.6647580862045288,0.7895644903182983","0.5208519697189331,0.8217188715934753","0.6300758123397827,0.7977567911148071","0.5416513085365295,0.8347870707511902","0.6703560948371887,0.8547384142875671","0.5030887722969055,0.8728009462356567"
271,"0.4836429953575134,0.40587902069091797","0.4930068254470825,0.3935101628303528","0.5004957914352417,0.3935229480266571","0.5072351098060608,0.39371514320373535","0.4710136353969574,0.3912522792816162","0.46145904064178467,0.38965269923210144","0.451612263917923,0.3879639804363251","0.5134581327438354,0.3943333923816681","0.42777755856513977,0.3893047869205475","0.49486127495765686,0.41835349798202515","0.4652988016605377,0.41594743728637695","0.5720241069793701,0.4461718201637268","0.36406466364860535,0.43725186586380005","0.6962497234344482,0.5122418403625488","0.20394521951675415,0.4603714942932129","0.8465505838394165,0.554180383682251","0.355487585067749,0.4767623841762543","0.900263786315918,0.5604751110076904","0.40030428767204285,0.4877161979675293","0.898064911365509,0.5626926422119141","0.41577211022377014,0.48477083444595337","0.8789893388748169,0.5631247162818909","0.4081285297870636,0.48245540261268616","0.6243775486946106,0.5786662697792053","0.498180091381073,0.596558690071106","0.7726575136184692,0.6826571226119995","0.48882853984832764,0.7110863924026489","0.6803568005561829,0.790634274482727","0.52067631483078,0.8292747735977173","0.6380800008773804,0.7994272112846375","0.5401843190193176,0.845775306224823","0.6882399916648865,0.8512039184570312","0.4860578775405884,0.8726131319999695"
272,"0.48388800024986267,0.4086707532405853","0.49408039450645447,0.3961603045463562","0.5008127689361572,0.39604783058166504","0.5078079700469971,0.3958187699317932","0.4726267457008362,0.3939453661441803","0.46389931440353394,0.3920958638191223","0.4543676972389221,0.3903241455554962","0.512270450592041,0.3967640697956085","0.43076542019844055,0.3911326825618744","0.4940941631793976,0.4208267629146576","0.46572092175483704,0.41812723875045776","0.5700130462646484,0.4498059153556824","0.3633013963699341,0.4426836371421814","0.6934895515441895,0.5182837843894958","0.2283596396446228,0.48700523376464844","0.8327281475067139,0.5694413185119629","0.36359819769859314,0.48987993597984314","0.881513237953186,0.5757465362548828","0.40503036975860596,0.5017714500427246","0.8798535466194153,0.5799859762191772","0.42154622077941895,0.49758806824684143","0.8634570837020874,0.5805808901786804","0.41174960136413574,0.49416619539260864","0.6179097294807434,0.584976077079773","0.49293869733810425,0.6007989645004272","0.7545498609542847,0.6863150596618652","0.47850772738456726,0.7189236283302307","0.6726032495498657,0.7896151542663574","0.5199942588806152,0.8327240943908691","0.6347281336784363,0.7972557544708252","0.5388850569725037,0.8481446504592896","0.6826037168502808,0.8506490588188171","0.4820323884487152,0.873334527015686"
273,"0.4866885244846344,0.4085037112236023","0.49680185317993164,0.39628875255584717","0.5037609934806824,0.3961196839809418","0.5106764435768127,0.3960229456424713","0.475009948015213,0.3941362798213959","0.46622106432914734,0.39252954721450806","0.4565199017524719,0.39077454805374146","0.515338659286499,0.397682249546051","0.4342615306377411,0.3901045322418213","0.49648258090019226,0.4205692410469055","0.4686993360519409,0.41803136467933655","0.5724492073059082,0.45144739747047424","0.36874672770500183,0.44379958510398865","0.6679890155792236,0.5373209714889526","0.2905397117137909,0.5069172978401184","0.7938494086265564,0.6060733199119568","0.42768368124961853,0.5197449922561646","0.8311918377876282,0.6235960721969604","0.46996358036994934,0.5372210741043091","0.8244773149490356,0.6266396641731262","0.48532143235206604,0.5291656255722046","0.8096341490745544,0.6216191053390503","0.4747849702835083,0.5241006016731262","0.6107127070426941,0.5868067741394043","0.4879954159259796,0.5982869267463684","0.7370270490646362,0.6838611364364624","0.47555020451545715,0.7142504453659058","0.6695859432220459,0.7906396985054016","0.5149431228637695,0.8324206471443176","0.6292543411254883,0.7986211180686951","0.5378295183181763,0.8486625552177429","0.6627927422523499,0.851242184638977","0.4832398593425751,0.8731887936592102"
274,"0.48780500888824463,0.4081738591194153","0.49801352620124817,0.3956875205039978","0.5052550435066223,0.39552411437034607","0.5123063325881958,0.39548319578170776","0.4758892059326172,0.39382314682006836","0.46700966358184814,0.39242932200431824","0.45705997943878174,0.39087268710136414","0.517035722732544,0.39783474802970886","0.43627113103866577,0.3897811770439148","0.49856218695640564,0.42023521661758423","0.4701436460018158,0.4180692732334137","0.5733040571212769,0.45359349250793457","0.3716188669204712,0.44401293992996216","0.6625913977622986,0.5406687259674072","0.3055438697338104,0.5109683275222778","0.7819370627403259,0.6138111352920532","0.4420812427997589,0.5256624221801758","0.8250564336776733,0.6311019062995911","0.48269110918045044,0.5426380634307861","0.8156580328941345,0.6345204710960388","0.49807828664779663,0.5345783829689026","0.7969925999641418,0.6298471093177795","0.4876065254211426,0.529691219329834","0.6081947088241577,0.5885451436042786","0.4853512942790985,0.5975395441055298","0.7258287072181702,0.6833999752998352","0.474690318107605,0.7128018736839294","0.6574990749359131,0.7897250652313232","0.5105010271072388,0.8308547735214233","0.6255311965942383,0.7993966341018677","0.5371615886688232,0.8464382886886597","0.6579257845878601,0.8515117764472961","0.48405295610427856,0.8720119595527649"
275,"0.49703308939933777,0.4062957167625427","0.5055805444717407,0.3938449025154114","0.512624204158783,0.3936866521835327","0.5193805694580078,0.39364784955978394","0.48286229372024536,0.3923017382621765","0.47476303577423096,0.39114221930503845","0.4659343361854553,0.3898075222969055","0.5225932002067566,0.3957872986793518","0.4467036724090576,0.388988733291626","0.5060181021690369,0.4183158874511719","0.48049065470695496,0.4166111350059509","0.5742776393890381,0.45032453536987305","0.3810901343822479,0.4434782564640045","0.6163535118103027,0.5474146604537964","0.368371844291687,0.5185732841491699","0.671134889125824,0.6334837079048157","0.4922049939632416,0.5558680295944214","0.7005402445793152,0.6637918949127197","0.522788405418396,0.5774485468864441","0.6883734464645386,0.667626142501831","0.5425822138786316,0.5712772011756897","0.6749425530433655,0.6589021682739258","0.5363795757293701,0.5640609264373779","0.5916215181350708,0.586837649345398","0.47728461027145386,0.5969058275222778","0.68548983335495,0.68331378698349","0.4739943742752075,0.7165372371673584","0.6432144045829773,0.7937819957733154","0.5091827511787415,0.832947850227356","0.6231650710105896,0.8041394948959351","0.533921480178833,0.8462627530097961","0.6565306782722473,0.8535955548286438","0.4850567579269409,0.8723732233047485"
276,"0.5081592798233032,0.40464353561401367","0.5183425545692444,0.3925727605819702","0.526606559753418,0.39232951402664185","0.5339463949203491,0.3922139108181","0.49358025193214417,0.3919455111026764","0.48493197560310364,0.39098888635635376","0.47635185718536377,0.38941651582717896","0.5381956100463867,0.39429062604904175","0.4598577320575714,0.38782936334609985","0.518971860408783,0.41612404584884644","0.49206745624542236,0.4158746302127838","0.5824889540672302,0.4450377821922302","0.3948276937007904,0.4365120828151703","0.5914735198020935,0.5441586375236511","0.42140355706214905,0.5247690081596375","0.5523684024810791,0.6275240182876587","0.5228556990623474,0.5891172885894775","0.5549783706665039,0.6601424217224121","0.5454170107841492,0.6140387058258057","0.5359543561935425,0.6600834131240845","0.5579281449317932,0.6126450896263123","0.5338533520698547,0.6504043936729431","0.5526021718978882,0.6040726900100708","0.593553900718689,0.5766751766204834","0.47868674993515015,0.5848404765129089","0.6471153497695923,0.6787687540054321","0.47244852781295776,0.6980571150779724","0.6393006443977356,0.7960963845252991","0.5068938136100769,0.8333218693733215","0.6232958436012268,0.8064152002334595","0.5276390910148621,0.8496634364128113","0.6563308238983154,0.8558393716812134","0.48181480169296265,0.8733644485473633"
277,"0.5177714228630066,0.3969709873199463","0.5297327637672424,0.38545939326286316","0.5387794375419617,0.385362833738327","0.5469014048576355,0.3853122591972351","0.5042213797569275,0.3852674067020416","0.49594977498054504,0.38486558198928833","0.48832520842552185,0.384002149105072","0.5543326735496521,0.3874061703681946","0.4761815071105957,0.38202664256095886","0.5313292741775513,0.4078060984611511","0.5026119947433472,0.40823110938072205","0.6034702062606812,0.43300771713256836","0.41561436653137207,0.42990970611572266","0.5957212448120117,0.5424084663391113","0.4354725778102875,0.5197290182113647","0.4884065091609955,0.596767008304596","0.4857672452926636,0.5929164290428162","0.46558651328086853,0.6240757703781128","0.5172325968742371,0.6342878937721252","0.44929563999176025,0.6161776781082153","0.5260289311408997,0.637433648109436","0.4569774568080902,0.6075461506843567","0.5203213691711426,0.6259961724281311","0.595889151096344,0.5698055624961853","0.4795643985271454,0.5738335847854614","0.5885739922523499,0.6537458300590515","0.45676177740097046,0.669533908367157","0.6287345290184021,0.7956332564353943","0.5018527507781982,0.8242384791374207","0.6238728165626526,0.8083113431930542","0.5257357358932495,0.8422026634216309","0.6289766430854797,0.8540104627609253","0.4812641143798828,0.8697677850723267"
278,"0.5288990139961243,0.3871108293533325","0.5410346388816833,0.37606194615364075","0.549609899520874,0.37592101097106934","0.5579717755317688,0.3757985234260559","0.5157672166824341,0.376507967710495","0.508281409740448,0.3764200508594513","0.5003358125686646,0.3760611414909363","0.5676462650299072,0.3772617280483246","0.4900621175765991,0.37517306208610535","0.5444063544273376,0.39822840690612793","0.515038788318634,0.39846736192703247","0.624801516532898,0.42097869515419006","0.429548442363739,0.4269372522830963","0.610119104385376,0.5244895219802856","0.42568227648735046,0.5186864733695984","0.4858698546886444,0.5481136441230774","0.4355158805847168,0.6009038686752319","0.45402494072914124,0.5630387663841248","0.4316132068634033,0.622915506362915","0.43904080986976624,0.552885890007019","0.43569907546043396,0.6252177357673645","0.4478367567062378,0.5484334230422974","0.4417072832584381,0.6137790083885193","0.5968647599220276,0.5681288838386536","0.47982507944107056,0.5738417506217957","0.5717030763626099,0.6585424542427063","0.42963671684265137,0.6787992715835571","0.6156882047653198,0.79575514793396","0.5036206841468811,0.8142258524894714","0.6226752400398254,0.8082791566848755","0.5336036086082458,0.8274682760238647","0.6040039658546448,0.8563404083251953","0.48099520802497864,0.8696304559707642"
